product_id,brand,model_name,category,gender_target,size_system_primary,size_range_primary,sizes_available_uk,sizes_available_us,sizes_available_eu,foot_length_min_cm,foot_length_max_cm,width_options,recommended_foot_width_cm_min,recommended_foot_width_cm_max,fit_profile,cushioning_level,arch_support,material_upper,outsole_type,weight_g,colors,price_usd,rating_avg,review_count,stock_status,image_url,description_short,sources_used
converse-surge-i-running-310,Converse,Surge I,Running,Male,UK,UK 6.5-11.5,"6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","43,43.5,44,45,46,46.5,47,48,49,49.5,50",24.8,29.7,Narrow|Regular,9.18,10.48,regular,medium,low,synthetic mesh,rubber,303,pink|navy|red,121.92,4.3,115,out_of_stock,,"Converse running footwear featuring synthetic mesh, rubber, medium cushioning, low arch support, and a regular profile.",converse.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
new-balance-lo-iii-casual-311,New Balance,Lo III,Casual,Unisex,UK,UK 3-11.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50",21.7,29.5,Regular|Wide,9.27,10.77,snug,medium,high,synthetic leather,rubber,358,green|white|blue,88.78,3.7,13,in_stock,,"Built for casual days: synthetic leather upper, durable rubber outsole, medium cushion, high support, and a snug fit.",newbalance.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
timberland-cross-iii-athletic-312,Timberland,Cross III,Athletic,Female,UK,UK 3-8,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10","37.5,38,39,40,40.5,41,42,43,43.5,44,45",21.7,26.5,Regular,8.02,10.22,regular,high,high,synthetic mesh,TPU,264,red|green|navy|white,93.81,4.6,124,out_of_stock,,Athletic shoe with synthetic mesh upper and TPU outsole; high cushioning and high arch support for a regular feel.,timberland.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
merrell-velocity-plus-running-313,Merrell,Velocity Plus,Running,Male,UK,UK 6-12,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.4,30,Regular,9.16,11.36,snug,high,high,engineered mesh,carbon rubber,240,blue|navy|beige,133.09,4.4,28,in_stock,,"Built for running days: engineered mesh upper, durable carbon rubber outsole, high cushion, high support, and a snug fit.",merrell.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
salomon-trainer-elite-athletic-314,Salomon,Trainer Elite,Athletic,Female,UK,UK 3-8,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10","37.5,38,39,40,40.5,41,42,43,43.5,44,45",21.7,26.6,Regular,8.04,10.24,regular,medium,medium,synthetic mesh,rubber,317,tan|yellow|navy,113.25,3.9,116,in_stock,,Athletic shoe with synthetic mesh upper and rubber outsole; medium cushioning and medium arch support for a regular feel.,salomon.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
merrell-surge-9-running-315,Merrell,Surge 9,Running,Unisex,UK,UK 3-11.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50",21.8,29.6,Narrow|Regular|Wide,8.61,10.81,snug,high,medium,knit mesh,rubber,337,orange|tan|purple,101.63,3.9,143,in_stock,,Running shoe with knit mesh upper and rubber outsole; high cushioning and medium arch support for a snug feel.,merrell.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
adidas-grit-prime-gt-trail-316,Adidas,Grit Prime GT,Trail,Unisex,UK,UK 3-12,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",21.7,30.1,Regular,8.68,10.88,snug,low,medium,synthetic mesh,Vibram-style rubber,351,tan|green|grey,170.69,4.5,65,in_stock,,"Built for trail days: synthetic mesh upper, durable Vibram-style rubber outsole, low cushion, medium support, and a snug fit.",adidas.co.uk; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
merrell-traverse-prime-trail-317,Merrell,Traverse Prime,Trail,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.8,27,Narrow,8.13,8.83,regular,medium,high,synthetic mesh,lugged rubber,346,beige|black,127.33,4.9,28,low_stock,,"Merrell trail footwear featuring synthetic mesh, lugged rubber, medium cushioning, high arch support, and a regular profile.",merrell.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
nike-oxford-9-boost-formal-318,Nike,Oxford 9 Boost,Formal,Male,UK,UK 6-11.5,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50",24.2,29.5,Narrow|Regular|Wide,9.03,11.23,regular,low,medium,full-grain leather,TPU,497,yellow|red,149.66,3.9,55,in_stock,,"Nike formal footwear featuring full-grain leather, TPU, low cushioning, medium arch support, and a regular profile.",nike.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
saucony-charge-prime-athletic-319,Saucony,Charge Prime,Athletic,Female,UK,UK 3-8,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10","37.5,38,39,40,40.5,41,42,43,43.5,44,45",21.9,26.5,Narrow|Regular|Wide,8.05,10.25,regular,medium,medium,synthetic mesh,non-marking rubber,312,pink|orange,132.6,4.3,61,in_stock,,"Built for athletic days: synthetic mesh upper, durable non-marking rubber outsole, medium cushion, medium support, and a regular fit.",saucony.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
reebok-drive-ii-athletic-320,Reebok,Drive II,Athletic,Male,UK,UK 6-12,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.3,30.1,Narrow|Regular,9.16,10.46,roomy,medium,medium,synthetic mesh,non-marking rubber,270,purple|navy|beige|white,102.92,4.2,129,in_stock,,"Reebok athletic footwear featuring synthetic mesh, non-marking rubber, medium cushioning, medium arch support, and a roomy profile.",reebok.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
merrell-canyon-max-trail-321,Merrell,Canyon Max,Trail,Male,UK,UK 6-11.5,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50",24.3,29.5,Regular|Wide,9.75,11.25,regular,medium,medium,gore-tex membrane,sticky rubber,424,black|orange|pink,135.93,4,40,in_stock,,"Merrell trail footwear featuring gore-tex membrane, sticky rubber, medium cushioning, medium arch support, and a regular profile.",merrell.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
hoka-loafer-elite-premium-formal-322,HOKA,Loafer Elite Premium,Formal,Unisex,UK,UK 3-12,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",21.7,30,Narrow|Regular|Wide,8.66,10.86,snug,medium,medium,patent leather,rubber,422,yellow|white|orange,160.65,4.3,16,low_stock,,"Built for formal days: patent leather upper, durable rubber outsole, medium cushion, medium support, and a snug fit.",hoka.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
skechers-peak-max-trail-323,Skechers,Peak Max,Trail,Male,UK,UK 6-12,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.5,30.1,Narrow|Regular|Wide,9.2,11.4,regular,high,medium,ripstop mesh,lugged rubber,305,red|grey|black,171.92,4.8,41,low_stock,,"Skechers trail footwear featuring ripstop mesh, lugged rubber, high cushioning, medium arch support, and a regular profile.",skechers.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
reebok-endorphin-plus-running-324,Reebok,Endorphin Plus,Running,Unisex,UK,UK 3-12,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",21.9,30.1,Narrow|Regular|Wide,8.72,10.92,regular,low,high,knit mesh,blown rubber,240,green|pink,140.75,4.1,87,in_stock,,"Reebok running footwear featuring knit mesh, blown rubber, low cushioning, high arch support, and a regular profile.",reebok.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
new-balance-drive-8-athletic-325,New Balance,Drive 8,Athletic,Female,UK,UK 3.5-8.5,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","38,39,40,40.5,41,42,43,43.5,44,45,46",22,26.9,Narrow|Regular|Wide,8.15,10.35,roomy,medium,medium,knit,TPU,301,green|navy|grey,124.03,3.9,48,in_stock,,"New Balance athletic footwear featuring knit, TPU, medium cushioning, medium arch support, and a roomy profile.",newbalance.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
adidas-ridge-plus-trail-326,Adidas,Ridge Plus,Trail,Female,UK,UK 3-8,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10","37.5,38,39,40,40.5,41,42,43,43.5,44,45",21.7,26.5,Narrow|Regular|Wide,8.02,10.22,regular,high,low,synthetic mesh,Vibram-style rubber,367,yellow|red|black,131.15,4.2,30,low_stock,,"Adidas trail footwear featuring synthetic mesh, Vibram-style rubber, high cushioning, low arch support, and a regular profile.",adidas.co.uk; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
skechers-brogue-8-formal-327,Skechers,Brogue 8,Formal,Female,UK,UK 3.5-8,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8","5.5,6,6.5,7,7.5,8,8.5,9,9.5,10","38,39,40,40.5,41,42,43,43.5,44,45",22,26.6,Regular,8.09,10.29,regular,medium,low,patent leather,rubber,399,white|purple|navy,135.82,4.3,17,in_stock,,"Skechers formal footwear featuring patent leather, rubber, medium cushioning, low arch support, and a regular profile.",skechers.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
vans-outback-plus-trail-328,Vans,Outback Plus,Trail,Female,UK,UK 3.5-8.5,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","38,39,40,40.5,41,42,43,43.5,44,45,46",22.1,27.1,Regular,8.2,10.4,regular,high,medium,ripstop mesh,lugged rubber,316,brown|white|blue,138.95,4.1,22,in_stock,,"Built for trail days: ripstop mesh upper, durable lugged rubber outsole, high cushion, medium support, and a regular fit.",vans.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
hoka-zoom-8-running-329,HOKA,Zoom 8,Running,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.6,26.9,Regular,8.07,10.27,regular,medium,low,engineered mesh,rubber,215,yellow|beige|orange,160.38,4.3,22,low_stock,,"HOKA running footwear featuring engineered mesh, rubber, medium cushioning, low arch support, and a regular profile.",hoka.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
puma-wingtip-4-formal-330,PUMA,Wingtip 4,Formal,Male,UK,UK 6.5-11.5,"6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","43,43.5,44,45,46,46.5,47,48,49,49.5,50",24.8,29.5,Narrow|Regular|Wide,9.15,11.35,roomy,high,high,full-grain leather,leather,385,brown|orange,112.7,3.7,17,out_of_stock,,"Built for formal days: full-grain leather upper, durable leather outsole, high cushion, high support, and a roomy fit.",puma.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
reebok-stride-5-running-331,Reebok,Stride 5,Running,Male,UK,UK 6-11.5,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50",24.4,29.7,Narrow|Regular|Wide,9.11,11.31,regular,low,medium,knit mesh,blown rubber,275,white|navy|pink|purple,99.47,4.1,32,out_of_stock,,"Reebok running footwear featuring knit mesh, blown rubber, low cushioning, medium arch support, and a regular profile.",reebok.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
merrell-grit-ii-trail-332,Merrell,Grit II,Trail,Male,UK,UK 6-12,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.2,29.9,Regular|Wide,9.81,11.31,regular,medium,low,synthetic mesh,sticky rubber,372,beige|tan|navy,128.74,4.7,55,in_stock,,Trail shoe with synthetic mesh upper and sticky rubber outsole; medium cushioning and low arch support for a regular feel.,merrell.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
merrell-lo-x-casual-333,Merrell,Lo X,Casual,Unisex,UK,UK 3-12,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",21.7,30.1,Regular|Wide,9.38,10.88,regular,low,low,leather,rubber,356,blue|beige|orange|purple,93.93,4.2,134,in_stock,,"Built for casual days: leather upper, durable rubber outsole, low cushion, low support, and a regular fit.",merrell.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
timberland-grit-elite-trail-334,Timberland,Grit Elite,Trail,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.7,26.9,Regular,8.09,10.29,roomy,high,low,synthetic mesh,Vibram-style rubber,312,grey|red|white|blue,135.55,4.7,176,out_of_stock,,"Built for trail days: synthetic mesh upper, durable Vibram-style rubber outsole, high cushion, low support, and a roomy fit.",timberland.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
converse-grit-5-trail-335,Converse,Grit 5,Trail,Male,UK,UK 6.5-11.5,"6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","43,43.5,44,45,46,46.5,47,48,49,49.5,50",24.7,29.5,Narrow|Regular|Wide,9.13,11.33,regular,medium,high,gore-tex membrane,Vibram-style rubber,313,black|navy|grey|yellow,134.15,4,49,in_stock,,Trail shoe with gore-tex membrane upper and Vibram-style rubber outsole; medium cushioning and high arch support for a regular feel.,converse.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
hoka-outback-elite-gt-trail-336,HOKA,Outback Elite GT,Trail,Male,UK,UK 6-12,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.3,30.1,Regular,9.16,11.36,regular,low,medium,ripstop mesh,lugged rubber,348,white|navy|red,185.67,4.6,36,low_stock,,"HOKA trail footwear featuring ripstop mesh, lugged rubber, low cushioning, medium arch support, and a regular profile.",hoka.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
clarks-power-i-athletic-337,Clarks,Power I,Athletic,Unisex,UK,UK 3-12,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",21.7,29.9,Regular|Wide,9.35,10.85,regular,high,low,synthetic leather,TPU,322,green|blue,126.43,4.5,17,low_stock,,Athletic shoe with synthetic leather upper and TPU outsole; high cushioning and low arch support for a regular feel.,clarks.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
hoka-ridge-plus-lite-trail-338,HOKA,Ridge Plus Lite,Trail,Female,UK,UK 3.5-8.5,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","38,39,40,40.5,41,42,43,43.5,44,45,46",22.2,26.8,Regular,8.16,10.36,regular,high,high,gore-tex membrane,lugged rubber,366,yellow|black|orange,150.7,4.2,94,in_stock,,"Built for trail days: gore-tex membrane upper, durable lugged rubber outsole, high cushion, high support, and a regular fit.",hoka.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
asics-peak-max-trail-339,ASICS,Peak Max,Trail,Male,UK,UK 6-12,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.4,30.1,Narrow|Regular|Wide,9.18,11.38,regular,medium,medium,gore-tex membrane,lugged rubber,399,red|tan,138.1,4.4,74,low_stock,,"Built for trail days: gore-tex membrane upper, durable lugged rubber outsole, medium cushion, medium support, and a regular fit.",asics.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
new-balance-monk-max-formal-340,New Balance,Monk Max,Formal,Female,UK,UK 3-8.5,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46",21.6,27,Regular,8.09,10.29,regular,medium,high,suede leather,leather,394,orange|green|white|black,132.38,3.9,293,out_of_stock,,Formal shoe with suede leather upper and leather outsole; medium cushioning and high arch support for a regular feel.,newbalance.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
merrell-charge-ii-athletic-341,Merrell,Charge II,Athletic,Female,UK,UK 3-8,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8","5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10","37.5,38,39,40,40.5,41,42,43,43.5,44,45",21.7,26.4,Narrow|Regular,8,9.3,regular,high,medium,knit,rubber,259,red|beige|black|brown,63.41,4.1,106,out_of_stock,,"Merrell athletic footwear featuring knit, rubber, high cushioning, medium arch support, and a regular profile.",merrell.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
saucony-grit-prime-trail-342,Saucony,Grit Prime,Trail,Male,UK,UK 6.5-11.5,"6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5","7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5","43,43.5,44,45,46,46.5,47,48,49,49.5,50",24.8,29.4,Regular,9.13,11.33,snug,high,low,ripstop mesh,sticky rubber,382,white|green,162.3,4.3,90,in_stock,,"Saucony trail footwear featuring ripstop mesh, sticky rubber, high cushioning, low arch support, and a snug profile.",saucony.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
salomon-chelsea-elite-formal-343,Salomon,Chelsea Elite,Formal,Unisex,UK,UK 3-12,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",21.8,30.1,Regular,8.7,10.9,roomy,low,medium,full-grain leather,rubber,384,black|grey,140.05,4.9,145,in_stock,,"Salomon formal footwear featuring full-grain leather, rubber, low cushioning, medium arch support, and a roomy profile.",salomon.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
merrell-dress-4-formal-344,Merrell,Dress 4,Formal,Female,UK,UK 3.5-8.5,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","38,39,40,40.5,41,42,43,43.5,44,45,46",22.1,26.8,Narrow|Regular|Wide,8.15,10.35,snug,medium,medium,full-grain leather,leather,476,tan|orange|grey,141.26,4,35,in_stock,,Formal shoe with full-grain leather upper and leather outsole; medium cushioning and medium arch support for a snug feel.,merrell.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
timberland-ridge-ii-trail-345,Timberland,Ridge II,Trail,Male,UK,UK 6-12,"6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",24.4,30.1,Regular|Wide,9.88,11.38,regular,medium,low,synthetic mesh,Vibram-style rubber,406,navy|red|beige,157.32,4.3,48,in_stock,,"Timberland trail footwear featuring synthetic mesh, Vibram-style rubber, medium cushioning, low arch support, and a regular profile.",timberland.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
saucony-outback-ii-gt-trail-346,Saucony,Outback II GT,Trail,Unisex,UK,UK 3.5-12,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",22.2,30,Regular,8.76,10.96,regular,high,high,synthetic mesh,lugged rubber,340,brown|black,136.8,4.1,54,in_stock,,"Built for trail days: synthetic mesh upper, durable lugged rubber outsole, high cushion, high support, and a regular fit.",saucony.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
merrell-stride-plus-running-347,Merrell,Stride Plus,Running,Female,UK,UK 3.5-8.5,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5","5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5","38,39,40,40.5,41,42,43,43.5,44,45,46",22.1,26.8,Narrow|Regular|Wide,8.15,10.35,snug,medium,medium,engineered mesh,blown rubber,223,beige|pink|orange,155.73,4.5,16,in_stock,,"Merrell running footwear featuring engineered mesh, blown rubber, medium cushioning, medium arch support, and a snug profile.",merrell.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
brooks-grit-5-lite-trail-348,Brooks,Grit 5 Lite,Trail,Unisex,UK,UK 3.5-12,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",22.1,30.1,Regular,8.76,10.96,regular,high,medium,ripstop mesh,lugged rubber,364,grey|beige|tan,147.72,4.2,39,low_stock,,Trail shoe with ripstop mesh upper and lugged rubber outsole; high cushioning and medium arch support for a regular feel.,brooksrunning.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
nike-dress-5-formal-349,Nike,Dress 5,Formal,Unisex,UK,UK 3.5-12,"3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",22.3,30.1,Regular,8.79,10.99,roomy,medium,low,full-grain leather,leather,420,tan|red|blue,124.69,3.9,62,low_stock,,"Nike formal footwear featuring full-grain leather, leather, medium cushioning, low arch support, and a roomy profile.",nike.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
new-balance-nimbus-6-air-running-350,New Balance,Nimbus 6 Air,Running,Unisex,UK,UK 3-12,"3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12","4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13","37.5,38,39,40,40.5,41,42,43,43.5,44,45,46,46.5,47,48,49,49.5,50,51",21.6,30.1,Narrow,8.66,9.36,roomy,medium,high,engineered mesh,blown rubber,267,brown|white,123.05,4.8,198,in_stock,,"New Balance running footwear featuring engineered mesh, blown rubber, medium cushioning, high arch support, and a roomy profile.",newbalance.com; size charts: nike.com/adidas.co.uk/asics.com/clarks.com
